1374               0.000       1.000       0.492      20.930
1374               0.000       1.000       0.842      16.759
1374               0.000       1.000      -0.148      18.804
1374               0.000       1.000      -0.298       8.082
1374               0.000       1.000      -0.478       5.503
1374               0.000       1.000      -0.758       7.653
1374               0.000       1.000      -1.218       2.881
1374               1.000       0.000       0.072      18.948
1374               1.000       0.000       0.292      16.449
1374               1.000       0.000       0.712      -2.657
1374               1.000       0.000       1.242       0.333
1374               1.000       0.000      -0.598       5.803
1374               1.000       0.000      -1.028       3.931
1374               1.000       1.000       0.212      -2.155
1374               1.000       1.000       0.682       0.085
1374               1.000       1.000      -0.468       2.409
1433               0.000       0.000       0.222      17.571
1433               0.000       0.000       0.272      23.032
1433               0.000       0.000       0.382      24.044
1433               0.000       0.000       0.482      11.478
1433               0.000       0.000       0.542      14.198
1433               0.000       0.000       0.562      18.716
1433               0.000       0.000       0.592      19.571
1433               0.000       0.000       0.712      16.394
1433               0.000       0.000       0.772      13.254
1433               0.000       0.000       0.812      12.907
1433               0.000       0.000       0.852      22.183
1433               0.000       0.000       0.932      16.724
1433               0.000       0.000       0.942      20.447
1433               0.000       0.000       0.952      19.033
1433               0.000       0.000       0.952      24.812
1433               0.000       0.000       0.992      24.993
1433               0.000       0.000       1.022      23.327
1433               0.000       0.000       1.072      18.727
1433               0.000       0.000       1.072      22.093
1433               0.000       0.000       1.082      22.682
1433               0.000       0.000       1.182      18.586
1433               0.000       0.000       1.282      20.731
1433               0.000       0.000       1.292      24.812
1433               0.000       0.000       1.332      18.496
1433               0.000       0.000       1.362      24.421
1433               0.000       0.000       1.392      22.086
1433               0.000       0.000       1.512      15.992
1433               0.000       0.000       1.512      23.572
1433               0.000       0.000      -0.198      14.544
1433               0.000       0.000      -0.218      23.392
1433               0.000       0.000      -0.338      20.323
1433               0.000       0.000      -0.368      16.676
1433               0.000       0.000      -0.458      20.628
1433               0.000       0.000      -0.588      15.246
1433               1.000       0.000       1.002      24.479
1436               0.000       0.000       0.212       9.561
1436               0.000       0.000       0.222      24.133
1436               0.000       0.000       0.242      22.578
1436               0.000       0.000       0.252      12.535
1436               0.000       0.000       0.252      16.886
1436               0.000       0.000       0.272      15.060
1436               0.000       0.000       0.362      13.472
1436               0.000       0.000       0.542      18.984
1436               0.000       0.000       0.672      22.868
1436               0.000       0.000       0.682      15.879
1436               0.000       0.000       0.682      16.038
1436               0.000       0.000       0.702      22.985
1436               0.000       0.000       0.712      22.455
1436               0.000       0.000       0.732      14.138
1436               0.000       0.000       0.772      18.140
1436               0.000       0.000       0.802      20.424
1436               0.000       0.000       0.822      23.271
1436               0.000       0.000       0.952      23.072
1436               0.000       0.000       1.122      24.993
1436               0.000       0.000       1.142      18.844
1436               0.000       0.000       1.342      24.479
1436               0.000       0.000       1.512      21.803
1436               0.000       0.000      -0.018      18.330
1436               0.000       0.000      -0.028      22.592
1436               0.000       0.000      -0.078      18.770
1436               0.000       0.000      -0.298      18.763
1436               0.000       0.000      -0.318      17.465
1436               0.000       0.000      -0.338      19.419
1436               0.000       0.000      -1.038      18.301
1436               0.000       1.000       0.212       6.798
1436               0.000       1.000       0.242      11.001
1436               0.000       1.000       0.342       5.510
1436               0.000       1.000       0.482      16.568
1436               0.000       1.000       0.482      17.495
1436               0.000       1.000       0.782      20.818
1436               0.000       1.000       0.792      15.132
1436               0.000       1.000       1.002      13.120
1436               0.000       1.000       1.042      18.471
1436               0.000       1.000       1.212      20.268
1436               0.000       1.000       1.222      17.103
1436               0.000       1.000       1.342      22.387
1436               0.000       1.000       1.512      15.615
1436               0.000       1.000       1.512      18.827
1436               0.000       1.000      -0.298      21.560
1461               0.000       0.000       0.172      -0.338
1461               0.000       0.000       0.932      21.007
1461               0.000       0.000       1.062      18.471
1461               0.000       0.000       1.062      22.685
1461               0.000       0.000       1.212      24.480
1461               0.000       0.000       1.262      22.461
1461               0.000       0.000       1.272      23.088
1461               0.000       0.000       1.352      18.259
1461               0.000       0.000       1.392      18.322
1461               0.000       0.000       1.422      23.517
1461               0.000       0.000      -0.108      14.157
1461               0.000       0.000      -0.358      17.999
1461               0.000       0.000      -0.778      22.183
1461               0.000       1.000       0.042      12.962
1461               0.000       1.000       0.462      18.831
1461               0.000       1.000       0.482      18.719
1461               0.000       1.000       0.492      21.090
1461               0.000       1.000       0.532      18.114
1461               0.000       1.000       0.602      15.918
1461               0.000       1.000       0.822      14.581
1461               0.000       1.000       0.902      12.595
1461               0.000       1.000       0.982      18.471
1461               0.000       1.000       1.012      20.928
1461               0.000       1.000       1.022      17.326
1461               0.000       1.000       1.102      24.993
1461               0.000       1.000       1.122      13.314
1461               0.000       1.000       1.172      16.929
1461               0.000       1.000       1.202      18.858
1461               0.000       1.000       1.262      17.483
1461               0.000       1.000       1.282      24.545
1461               0.000       1.000      -0.258       2.895
1461               0.000       1.000      -1.108       3.796
1461               1.000       0.000      -0.668      -2.832
1462               0.000       0.000       0.302      20.792
1462               1.000       0.000       0.032      15.103
1462               1.000       0.000       0.112      16.534
1462               1.000       0.000       0.162       1.967
1462               1.000       0.000       0.222       2.142
1462               1.000       0.000       0.222      12.089
1462               1.000       0.000       0.312       6.035
1462               1.000       0.000       0.402       3.819
1462               1.000       0.000      -0.088       4.518
1462               1.000       0.000      -0.158       6.125
1462               1.000       0.000      -0.158       9.167
1462               1.000       0.000      -0.268      16.095
1462               1.000       0.000      -0.288       4.310
1462               1.000       0.000      -0.328       6.986
1462               1.000       0.000      -0.358       4.103
1462               1.000       0.000      -0.358       8.163
1462               1.000       0.000      -0.378      13.809
1462               1.000       0.000      -0.378      23.818
1462               1.000       0.000      -0.388       9.474
1462               1.000       0.000      -0.398      10.386
1462               1.000       0.000      -0.488      17.996
1462               1.000       0.000      -0.498      12.074
1462               1.000       0.000      -0.498      21.452
1462               1.000       0.000      -0.518       6.789
1462               1.000       0.000      -0.528       6.331
1462               1.000       0.000      -0.558       8.762
1462               1.000       0.000      -0.598      18.801
1462               1.000       0.000      -0.638       5.337
1462               1.000       0.000      -0.658      15.794
1462               1.000       0.000      -0.708       5.189
1462               1.000       0.000      -0.708      19.043
1462               1.000       0.000      -0.728       3.115
1462               1.000       0.000      -0.728       9.625
1462               1.000       0.000      -0.738      16.975
1462               1.000       0.000      -0.758       7.718
1462               1.000       0.000      -0.778      11.479
1462               1.000       0.000      -0.798      10.189
1462               1.000       0.000      -0.808       9.437
1462               1.000       0.000      -0.818      20.133
1462               1.000       0.000      -0.868       9.909
1462               1.000       0.000      -0.918       7.964
1462               1.000       0.000      -0.948       0.722
1462               1.000       0.000      -0.948      14.277
1462               1.000       0.000      -0.958       1.975
1462               1.000       0.000      -1.068       6.340
1462               1.000       0.000      -1.068       9.071
1462               1.000       0.000      -1.098      12.283
1462               1.000       0.000      -1.178       7.772
1462               1.000       0.000      -1.208       2.693
1462               1.000       0.000      -1.318      11.252
1462               1.000       0.000      -1.458       9.607
1462               1.000       0.000      -1.508      23.066
1462               1.000       0.000      -1.648       8.168
1462               1.000       0.000      -1.708      22.581
1462               1.000       0.000      -1.918      22.289
1462               1.000       0.000      -1.948       1.283
1462               1.000       0.000      -2.058       5.321
1477               0.000       0.000       0.012      16.288
1477               0.000       0.000       0.022      22.714
1477               0.000       0.000       0.042      -0.203
1477               0.000       0.000       0.052      18.887
1477               0.000       0.000       0.072      16.262
1477               0.000       0.000       0.202      12.755
1477               0.000       0.000       0.262       3.846
1477               0.000       0.000       0.282      17.191
1477               0.000       0.000       0.352      16.304
1477               0.000       0.000       0.352      24.107
1477               0.000       0.000       0.392       7.106
1477               0.000       0.000       0.492      17.791
1477               0.000       0.000       0.562      11.031
1477               0.000       0.000       0.632      21.853
1477               0.000       0.000       0.662      18.171
1477               0.000       0.000       0.812       1.606
1477               0.000       0.000       0.932      14.732
1477               0.000       0.000       1.212      15.245
1477               0.000       0.000       1.222      20.246
1477               0.000       0.000       1.342      24.247
1477               0.000       0.000       1.512      14.076
1477               0.000       0.000      -0.108       3.976
1477               0.000       0.000      -0.118      24.812
1477               0.000       0.000      -0.208      22.840
1477               0.000       0.000      -0.238      22.493
1477               0.000       0.000      -0.248      12.508
1477               0.000       0.000      -0.388      -2.832
1477               0.000       0.000      -0.548      17.007
1477               0.000       0.000      -0.748      16.190
1477               0.000       0.000      -0.808      17.967
1477               0.000       0.000      -0.818      10.349
1477               0.000       0.000      -1.068      20.714
1477               0.000       1.000       0.002      21.951
1477               0.000       1.000       0.002      23.204
1477               0.000       1.000       0.152       8.856
1477               0.000       1.000       0.152      10.714
1477               0.000       1.000       0.252       7.873
1477               0.000       1.000       0.462      23.765
1477               0.000       1.000       0.642      16.061
1477               0.000       1.000       0.652       7.275
1477               0.000       1.000       0.652      14.809
1477               0.000       1.000       0.702      23.004
1477               0.000       1.000       0.892      11.724
1477               0.000       1.000       0.982       9.349
1477               0.000       1.000       1.072       4.999
1477               0.000       1.000       1.152      19.401
1477               0.000       1.000       1.312      22.396
1477               0.000       1.000       1.512       6.946
1477               0.000       1.000      -0.158      20.844
1477               0.000       1.000      -0.178      14.150
1477               0.000       1.000      -0.208       5.418
1477               0.000       1.000      -0.218      12.590
1477               0.000       1.000      -0.268      14.958
1477               0.000       1.000      -0.388      19.269
1477               0.000       1.000      -0.518       2.186
1477               0.000       1.000      -0.588      16.337
1477               0.000       1.000      -0.658      18.777
1477               0.000       1.000      -0.918       9.440
1477               0.000       1.000      -1.408       0.466
1477               1.000       0.000      -0.358       5.238
1477               1.000       0.000      -0.588       8.136
1477               1.000       1.000      -0.368      21.750
1499               0.000       0.000       0.102       7.880
1499               0.000       0.000       0.192       9.901
1499               0.000       0.000       0.222      21.907
1499               0.000       0.000       0.282       6.672
1499               0.000       0.000       0.662      21.791
1499               0.000       0.000       0.692      17.572
1499               0.000       0.000      -0.218       8.401
1499               0.000       0.000      -0.228       1.365
1499               0.000       0.000      -0.228       5.376
1499               0.000       0.000      -0.398       7.709
1499               0.000       0.000      -0.628      11.955
1499               0.000       1.000       0.362      23.542
1499               0.000       1.000       0.542       5.681
1499               0.000       1.000       0.832       5.350
1499               0.000       1.000       0.842      14.056
1499               0.000       1.000      -0.008      13.720
1499               0.000       1.000      -0.148      21.421
1499               0.000       1.000      -0.158      18.352
1499               0.000       1.000      -0.178       6.795
1499               0.000       1.000      -0.218      10.258
1499               0.000       1.000      -0.258       8.519
1499               0.000       1.000      -0.368       1.730
1499               0.000       1.000      -0.468       5.949
1499               0.000       1.000      -0.498      -2.195
1499               0.000       1.000      -0.648      -1.744
1499               0.000       1.000      -0.678       5.608
1499               0.000       1.000      -0.938       3.676
1499               0.000       1.000      -0.958       2.042
1499               0.000       1.000      -1.118       4.267
1499               0.000       1.000      -1.178       6.394
1499               1.000       0.000      -0.018       4.856
1499               1.000       0.000      -0.348       7.983
1499               1.000       0.000      -0.898      11.211
1499               1.000       0.000      -1.048      11.868
1499               1.000       0.000      -1.068      10.964
1499               1.000       0.000      -1.598       1.670
1499               1.000       0.000      -1.608      14.681
1499               1.000       0.000      -1.718       2.727
1499               1.000       0.000      -1.808      -0.818
1499               1.000       1.000       0.342       5.093
1499               1.000       1.000       0.382       2.404
1499               1.000       1.000       0.432      11.685
1499               1.000       1.000      -0.148      -1.462
1499               1.000       1.000      -0.328      13.571
1499               1.000       1.000      -0.578       6.018
1499               1.000       1.000      -0.678       0.259
1499               1.000       1.000      -0.928       4.087
1499               1.000       1.000      -1.068       1.647
1499               1.000       1.000      -1.068       6.718
1499               1.000       1.000      -1.078       4.179
1499               1.000       1.000      -1.468       2.497
1499               1.000       1.000      -1.788       1.679
1499               1.000       1.000      -1.818       8.532
1637               0.000       0.000       0.232       9.826
1637               0.000       0.000       0.622       5.571
1637               0.000       0.000       0.742      24.993
1637               0.000       0.000      -0.158       4.213
1637               0.000       0.000      -0.968       3.770
1637               0.000       1.000       0.362      20.394
1637               0.000       1.000      -0.688      18.052
1637               0.000       1.000      -1.278       6.065
1637               1.000       0.000      -0.568       5.870
1637               1.000       0.000      -0.658      10.524
1637               1.000       0.000      -1.238      -1.437
1637               1.000       0.000      -1.688       1.740
1637               1.000       0.000      -1.748      -2.374
1637               1.000       0.000      -1.948      17.621
1637               1.000       1.000       0.242      14.536
1637               1.000       1.000      -0.028      -2.832
1637               1.000       1.000      -0.368      -0.538
1637               1.000       1.000      -0.388       7.032
1637               1.000       1.000      -0.498       6.689
1637               1.000       1.000      -0.648       4.814
1637               1.000       1.000      -0.688       7.723
1637               1.000       1.000      -0.708      -1.211
1637               1.000       1.000      -0.758       2.202
1637               1.000       1.000      -1.408       3.595
1637               1.000       1.000      -1.518       7.138
1637               1.000       1.000      -1.548      11.613
1637               1.000       1.000      -1.748       4.062
1906               0.000       0.000       0.102      23.231
1906               0.000       0.000       0.202      24.457
1906               0.000       0.000       0.272      12.150
1906               0.000       0.000       0.272      16.426
1906               0.000       0.000       0.412      17.127
1906               0.000       0.000       0.592      22.107
1906               0.000       0.000       0.602      14.171
1906               0.000       0.000       0.702      14.630
1906               0.000       0.000       0.802      23.062
1906               0.000       0.000       0.822      17.985
1906               0.000       0.000       0.952      15.602
1906               0.000       0.000       1.012      16.667
1906               0.000       0.000       1.082      21.556
1906               0.000       0.000       1.122      22.222
1906               0.000       0.000       1.152      24.247
1906               0.000       0.000       1.292      22.590
1906               0.000       0.000       1.422      18.189
1906               0.000       0.000       1.512       7.865
1906               0.000       0.000       1.512      23.345
1906               0.000       0.000      -0.138       4.940
1906               0.000       0.000      -0.188      20.660
1906               0.000       0.000      -0.278       0.901
1906               0.000       0.000      -0.378       8.609
1906               0.000       1.000       0.152      10.484
1906               0.000       1.000       0.292       7.663
1906               0.000       1.000       0.362       7.297
1906               0.000       1.000       0.382      20.455
1906               0.000       1.000       0.382      21.122
1906               0.000       1.000       0.462      11.586
1906               0.000       1.000       0.532      12.916
1906               0.000       1.000       0.632      12.152
1906               0.000       1.000       0.892      21.572
1906               0.000       1.000       1.012      10.257
1906               0.000       1.000       1.012      16.312
1906               0.000       1.000       1.012      24.479
1906               0.000       1.000       1.082      22.826
1906               0.000       1.000       1.122      18.531
1906               0.000       1.000       1.292      17.926
1906               0.000       1.000       1.512       6.992
1906               0.000       1.000       1.512      18.386
1906               0.000       1.000      -0.048      20.194
1906               0.000       1.000      -0.068      14.798
1906               0.000       1.000      -0.088      21.028
1906               0.000       1.000      -0.138      24.479
1906               0.000       1.000      -0.298      20.115
1906               0.000       1.000      -0.518       4.805
1906               0.000       1.000      -0.538      16.801
1906               0.000       1.000      -0.588      23.482
1906               1.000       0.000       0.002      11.040
1906               1.000       0.000       0.282      -1.603
1906               1.000       0.000      -0.508      13.830
1906               1.000       1.000       0.132      14.449
1906               1.000       1.000       0.992       9.995
1909               0.000       0.000       0.332      12.279
1909               0.000       0.000       0.482      12.165
1909               0.000       0.000       0.532      19.385
1909               0.000       0.000       0.682       7.327
1909               0.000       0.000       0.762       8.645
1909               0.000       0.000       0.972      23.096
1909               0.000       0.000       1.022      23.286
1909               0.000       0.000       1.172       8.357
1909               0.000       0.000       1.362       8.132
1909               0.000       0.000       1.512      23.930
1909               0.000       0.000      -0.018      22.053
1909               0.000       0.000      -0.028       7.539
1909               0.000       0.000      -0.118      20.664
1909               0.000       0.000      -0.178      17.416
1909               0.000       0.000      -0.258      16.000
1909               0.000       0.000      -0.478      12.500
1909               0.000       0.000      -0.738       5.690
1909               0.000       1.000       0.182      13.907
1909               0.000       1.000       0.272      18.478
1909               0.000       1.000       0.312      22.585
1909               0.000       1.000       0.642      17.342
1909               0.000       1.000       0.892      14.593
1909               0.000       1.000       0.892      17.060
1909               0.000       1.000      -0.138       4.605
1909               0.000       1.000      -0.148      18.638
1909               0.000       1.000      -0.718      15.322
1909               0.000       1.000      -0.968       4.967
1909               0.000       1.000      -1.288       7.892
1942               0.000       0.000       0.312      13.926
1942               0.000       0.000       0.322      12.606
1942               0.000       0.000       0.412      24.041
1942               0.000       0.000       0.552      15.630
1942               0.000       0.000       0.902      11.204
1942               0.000       0.000       1.032      22.116
1942               0.000       0.000       1.152      17.344
1942               0.000       0.000       1.162      23.856
1942               0.000       0.000       1.192      24.479
1942               0.000       0.000       1.372      12.398
1942               0.000       0.000      -0.298      22.681
1942               0.000       0.000      -0.568      20.514
1942               0.000       1.000       0.002       9.468
1942               0.000       1.000       0.052      11.015
1942               0.000       1.000       0.132      18.211
1942               0.000       1.000       0.212      20.979
1942               0.000       1.000       0.442      21.991
1942               0.000       1.000       0.442      22.288
1942               0.000       1.000       0.532      14.702
1942               0.000       1.000       0.642      14.130
1942               0.000       1.000       0.702      21.084
1942               0.000       1.000       0.802      16.387
1942               0.000       1.000       1.052      23.613
1942               0.000       1.000       1.072      24.993
1942               0.000       1.000       1.192      16.903
1942               0.000       1.000       1.242      20.088
1942               0.000       1.000       1.282      23.023
1942               0.000       1.000       1.512       3.209
1942               1.000       0.000       0.922      22.337
1946               0.000       0.000       0.012      18.040
1946               0.000       0.000       0.012      22.354
1946               0.000       0.000       0.102       8.755
1946               0.000       0.000       0.462       4.784
1946               0.000       0.000       0.462      22.326
1946               0.000       0.000       0.492      22.986
1946               0.000       0.000       0.792      14.635
1946               0.000       0.000       0.802      11.625
1946               0.000       0.000       0.882      21.062
1946               0.000       0.000       1.002      24.993
1946               0.000       0.000       1.312      19.017
1946               0.000       0.000      -0.008      19.117
1946               0.000       0.000      -0.138      19.622
1946               0.000       0.000      -0.158       6.149
1946               0.000       0.000      -0.278       7.840
1946               0.000       0.000      -1.248       8.375
1946               0.000       1.000       0.052       1.755
1946               0.000       1.000       0.062      11.710
1946               0.000       1.000       0.172       7.833
1946               0.000       1.000       0.312      12.624
1946               0.000       1.000       0.492      22.254
1946               0.000       1.000       0.632       2.913
1946               0.000       1.000       0.762      23.834
1946               0.000       1.000      -0.118       7.938
1946               0.000       1.000      -0.128       7.778
1946               0.000       1.000      -0.138       4.468
1946               0.000       1.000      -0.248      10.790
1946               0.000       1.000      -0.308       9.154
1946               0.000       1.000      -0.318       3.209
1946               0.000       1.000      -0.458      17.672
1946               0.000       1.000      -0.588      14.393
1946               0.000       1.000      -0.648       6.358
1946               0.000       1.000      -0.758      16.863
1946               0.000       1.000      -1.378       7.937
1946               0.000       1.000      -1.398       3.605
1946               1.000       0.000       0.402      18.362
1946               1.000       0.000       1.382      11.075
1946               1.000       0.000      -1.058      21.883
1946               1.000       1.000      -1.068       7.341
2030               0.000       0.000       0.042      10.275
2030               0.000       0.000       0.172      19.887
2030               0.000       0.000       0.212       9.004
2030               0.000       0.000       0.272      23.736
2030               0.000       0.000       0.282      22.167
2030               0.000       0.000       0.402      15.893
2030               0.000       0.000       0.472      14.699
2030               0.000       0.000       0.702      15.608
2030               0.000       0.000       0.862      12.927
2030               0.000       0.000       0.932       5.129
2030               0.000       0.000       0.982       4.696
2030               0.000       0.000       1.022       4.461
